id,date,lat,lon,x,y,temp,dist2water,dist2water_2,elev,slope,aspect,TRI,dist2pop,lulc,ndvi,prop_tree,prop_shrub
5605,2022-03-23T19:36:00Z,-23.87452,32.18379,416900.20466957346,7359426.156133719,31,0,0,91,0.3887435255909259,179.99999999999937,0.375,3922.813232421875,Tree cover,0.6090076565742493,1,0
5605,2022-03-23T23:37:00Z,-23.87495,32.17096,415594.1770857553,7359370.955091136,28,0,0,90,0.44232318189454123,208.49441095152352,0.75,2586.700439453125,Tree cover,0.5868464708328247,0.8515928387641907,0
5605,2022-03-24T03:38:00Z,-23.878050000000002,32.1555,414022.1423799111,7359018.41714088,26,0,0,91,0.57992452507348,33.08070204028983,1.125,966.78936767578125,Permanent water bodies,0.584467351436615,0.15443868935108185,0.010167389176785946
5605,2022-03-24T07:39:00Z,-23.87461,32.1549,413958.77979530324,7359398.930300185,32,243.95242127222357,243.95242127222357,104,2.042794376503461,2.9594447227228566,2.375,966.78936767578125,Tree cover,0.5770636796951294,1,0
5605,2022-03-24T11:40:00Z,-23.87477,32.15484,413952.776554072,7359381.178584227,45,226.47576292912998,226.47576292912998,104,2.042794376503461,2.9594447227228566,2.375,966.78936767578125,Tree cover,0.5770636796951294,1,0
5605,2022-03-24T15:41:00Z,-23.87497,32.15578,414048.6163647685,7359359.605655909,43,212.00942196447014,212.00942196447014,101,2.1182139924223393,84.7373371799154,2.125,966.78936767578125,Tree cover,0.6517044305801392,1,0
5605,2022-03-24T19:42:00Z,-23.88421,32.15363,413835.8289138384,7358335.2423114935,32,427.5190607989167,427.5190607990562,100,2.0251236885385704,98.27431187924321,1.875,966.765380859375,Tree cover,0.48939698934555054,0.8328858613967896,0.07818440347909927
5605,2022-03-24T19:43:00Z,-23.88421,32.15372,413844.99175883166,7358335.297115656,33,429.69557111069685,429.6955711108085,100,2.0251236885385704,98.27431187924321,1.875,966.765380859375,Tree cover,0.48939698934555054,0.8703579902648926,0.05573241040110588
5605,2022-03-24T20:16:00Z,-23.88862,32.15193,413665.679652666,7357845.928677981,31,459.34302038477756,459.3444683083203,107,0.43037043962334703,47.354908380343446,0.625,1020.0126342773438,Cropland,0.6361233592033386,0.2700248658657074,0.03535128012299538
5605,2022-03-24T20:17:00Z,-23.88864,32.15195,413667.72904600453,7357843.7264730055,32,460.4213385037872,460.4227892970398,107,0.43037043962334703,47.354908380343446,0.625,1020.0126342773438,Cropland,0.6361233592033386,0.2988578975200653,0.03591277450323105
5605,2022-03-24T20:47:00Z,-23.88971,32.15185,413658.25870810903,7357725.194478613,31,407.3556704176934,407.35722994737273,107,0.42208922596596143,90.00000000000004,0.375,1020.0126342773438,Tree cover,0.6301730275154114,0.846644937992096,0.07515417039394379
5605,2022-03-24T21:17:00Z,-23.89095,32.15195,413669.2622621087,7357587.962038526,31,366.2954726800465,366.2971664871885,107,0.14346040443876315,47.355347196767646,0.125,1020.0126342773438,Tree cover,0.6301730275154114,1,0
5605,2022-03-24T21:47:00Z,-23.89261,32.1506,413532.930285134,7357403.341291041,31,170.86379364093096,170.86561039947583,106,0.2869213962962672,132.6442139459308,1.125,1454.6878662109375,Tree cover,0.36379897594451904,0.9884674549102783,0
5605,2022-03-24T22:18:00Z,-23.89399,32.15174,413649.9018437805,7357251.243306775,31,222.54592186905063,213.7147207165309,105,0.5799457653446588,146.91607651633734,1.25,1454.6878662109375,Tree cover,0.5670042037963867,0.9026187062263489,0.02184368297457695
5605,2022-03-24T22:47:00Z,-23.89453,32.15236,413713.3772398386,7357191.832570806,31,259.23104102618913,257.9032304803933,105,0.53650292040433,280.4364285031109,0.75,1454.6878662109375,Tree cover,0.5315013527870178,0.9961257576942444,0
5605,2022-03-24T23:17:00Z,-23.89581,32.15238,413716.262590309,7357050.122402078,31,208.96762625554229,208.96957545677634,106,0.742949677335131,301.548633921618,0.625,1903.1781005859375,Tree cover,0.5315013527870178,0.9936855435371399,0
5605,2022-03-24T23:48:00Z,-23.89721,32.1524,413719.22757210385,7356895.125735489,31,153.81452842830132,153.81640747232282,105,1.9474645870974219,60.075826105210446,2.5,1903.1781005859375,Tree cover,0.36472782492637634,0.9500019550323486,0
5605,2022-03-25T00:18:00Z,-23.89749,32.1525,413729.5932746536,7356864.18496589,31,151.87093556817206,151.8727988391724,106,0.9934212298054889,287.0654267521341,1,1903.1781005859375,Tree cover,0.36472782492637634,0.9244565963745117,1.7442286480218172e-4
5605,2022-03-25T00:48:00Z,-23.89416,32.15555,414037.8788203161,7357234.741662448,31,576.2681631252643,576.2701370726882,105,0.21105504578912515,89.99999999999966,0.375,1629.6331787109375,Tree cover,0.5016912221908569,0.9641687870025635,0.005104572046548128
5605,2022-03-25T01:18:00Z,-23.88188,32.16147,414632.48526702676,7358597.972694941,31,450.9861012826202,76.65128515190433,94,0.1434552358782662,312.64655404586443,0.125,1696.4893798828125,Tree cover,0.5703820586204529,0.9998809695243835,0
5605,2022-03-25T01:48:00Z,-23.87728,32.16007,414486.9270511138,7359106.4404746,30,0,0,92,0.3100643462165849,340.1051301176428,0.25,1354.29296875,Grassland,0.47419553995132446,0.11985534429550171,0.009879539720714092
