ID,step,angle,id_orig,date,lon,lat,x.se,y.se,logit_g,logit_g.se,g,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
6469_1,1.8976170764569795,-0.0708761006909298,6469,2024-03-02T19:21:00Z,33.164849531722155,-22.890158840919344,0.10354215644793616,0.08751781883943086,2.4915968534340553,0.35669649720184327,0.9235506245577412,516.9076866824709,7468.630075968747,30.060046633954816,Transit,1.2619817162943226e-13,9.563408489268742e-5,0.9999043659149811,Transit
6469_1,1.9577928347092648,-0.247281407695496,6469,2024-03-02T20:21:00Z,33.17774949132772,-22.87787105274871,0.10097700764984922,0.08459723439160334,2.4925406453066867,0.3550289505939792,0.9236172342270044,518.2324066341317,7469.988776678445,28.34605227650056,Transit,9.459898166000022e-14,9.058735444612907e-5,0.9999094126454592,Transit
6469_1,2.8298908820592548,0.161420051567205,6469,2024-03-02T21:21:00Z,33.19400038575035,-22.868596156745703,0.10357836463037616,0.08758883138241362,2.498063825454784,0.3521985885939108,0.9240059754324418,519.9006750566475,7471.013390388131,26.88490394830146,Transit,4.195871470784729e-18,1.4509113449321286e-6,0.999998549088655,Transit
6469_1,2.5049758594126397,0.213552028373022,6469,2024-03-02T22:21:00Z,33.21485534435337,-22.851863287992195,0.10173589496862544,0.08532645002493608,2.4900763611534407,0.3530186071371211,0.9234432012398024,522.0426942570548,7472.862724362687,24.5852270446621,Transit,1.7496738388811055e-16,6.8402443498516815e-6,0.99999315975565,Transit
6469_1,3.12893420681802,0.360681535579047,6469,2024-03-02T23:21:00Z,33.2295050108375,-22.83376071462834,0.10239484585633528,0.08600215875592776,2.4744497456791112,0.35724355109579753,0.9223311283542154,523.5487717953873,7474.864382301689,22.345952221329146,Transit,2.6665084291454244e-19,4.940397896297361e-7,0.9999995059602103,Transit
6469_1,2.859549692991174,-0.0170051590178613,6469,2024-03-03T00:21:00Z,33.23801289912647,-22.80661783061308,0.10061728448194827,0.08360784241404126,2.452670157013664,0.3643040087509404,0.9207564950907814,524.426583277674,7477.867659889952,19.247038705923124,Transit,2.6922667333357383e-16,2.3097282883157023e-5,0.9999769027171166,Transit
6469_1,0.5913625861046231,-0.769051223648667,6469,2024-03-03T01:21:00Z,33.24623918358021,-22.781937468920137,0.10062131147577826,0.08427869782357038,2.404894028739929,0.3814435870745615,0.9171997371680763,525.2753758966785,7480.598332982178,16.43384380346294,Exploratory,5.027118971293819e-4,0.7802939346644396,0.21920335343843095,Exploratory
6469_1,0.14784858108694554,-2.6862431294124,6469,2024-03-03T02:21:00Z,33.25128934602951,-22.77936666583656,0.10076532135532149,0.08384135224043845,2.3922399437124064,0.3909343722749655,0.9162336431445453,525.7942385998167,7480.882042699207,16.10412350622399,Exploratory,0.09745846658017937,0.8672470801447824,0.035294453275038266,Exploratory
6469_1,1.0353298815378904,1.17429556968133,6469,2024-03-03T03:21:00Z,33.25046023744167,-22.780458806129943,0.10120510552643598,0.08408426458126352,2.393249446493681,0.39559950708805314,0.9163110894844088,525.7089276158681,7480.761289898216,16.231175222091593,Transit,9.884995160652078e-6,0.29189555044544974,0.7080945645593897,Transit
6469_1,2.431776361788481,0.323410215014955,6469,2024-03-03T04:21:00Z,33.255826082994346,-22.78837833595187,0.099742908577034,0.08170549108230332,2.394672617901379,0.39922239056196257,0.9164201608518322,526.2582008391425,7479.883675580991,17.072923414325885,Transit,2.339558941001631e-13,2.7123203572470867e-4,0.9997287679640414,Transit
