ID,step,angle,TimeNum,locType,date,lat,lon,temp,dt,burst_id,nu.x,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,x,y,disp,state_vit,Encamped,Exploratory,Transit,state_fb
5605,1146.0313984009,-0.0339638891032301,NA,p,2022-03-17T17:53:00Z,NA,NA,NA,NA,NA,424.43227307180547,1176.1418310866045,572.09352382281,657.0213086346591,572.09352382281,657.0213086346591,1250.380886472858,418564.51425100444,7369157.653395894,10793.641369000214,Transit,0.014482420581718346,0.42476338511389117,0.5607541943043904,Transit
5605,823.0224967161734,-0.115223513127237,NA,p,2022-03-17T18:53:00Z,NA,NA,NA,NA,NA,400.8662443591544,910.1203789256937,45.661800227323496,695.0956768675806,45.661800227323496,695.0956768675806,994.4912518481304,418979.42500850896,7370225.940356138,11938.359156277013,Exploratory,0.057162592972671206,0.6319093247465744,0.31092808228075436,Exploratory
5605,653.7479578598546,-0.104692090452595,NA,p,2022-03-17T19:53:00Z,NA,NA,NA,NA,NA,371.93198681906375,601.62557677481675,517.2378563098413,661.3183802072947,517.2378563098413,661.3183802072947,707.3095061207697,419363.62028423947,7370953.7865076065,12751.451026472918,Exploratory,0.1828118585629647,0.6505172238617453,0.16667091757529004,Exploratory
5605,594.0136329713863,-0.0294988844641405,NA,p,2022-03-17T20:53:00Z,NA,NA,NA,NA,NA,356.12229003591676,502.85310991305306,821.7718661526446,632.5638307712511,821.7718661526446,632.5638307712511,616.1853094724465,419727.54248225916,7371496.876763636,13385.056979428442,Exploratory,0.09452365919561938,0.8023220277419166,0.10315431306246398,Exploratory
5605,549.4785699438439,0.0430306341730068,NA,p,2022-03-17T21:53:00Z,NA,NA,NA,NA,NA,330.1570242904622,469.5023807893146,924.1666516381123,624.2980057632733,924.1666516381123,624.2980057632733,573.9652831445186,420072.6230964815,7371980.376056132,13958.100465731803,Exploratory,0.11767877029384347,0.7542595972010336,0.12806163250512287,Exploratory
5605,468.4645601622706,0.227783447215395,NA,p,2022-03-17T22:53:00Z,NA,NA,NA,NA,NA,255.44785243045686,452.00912950669493,846.2156935439097,630.4974226751447,846.2156935439097,630.4974226751447,519.1973213227632,420372.2969469971,7372440.9434042415,14495.082791836205,Exploratory,0.09261048220417677,0.7234444887005127,0.1839450290953106,Exploratory
5605,482.193010968681,0.969967383132766,NA,p,2022-03-17T23:53:00Z,NA,NA,NA,NA,NA,20.965573354677943,424.3757219566038,571.2731395751073,656.0221032861622,571.2731395751073,656.0221032861622,424.8932909005261,420532.5174915227,7372881.157467215,14963.47248801816,Exploratory,0.07230669189288949,0.712276362276801,0.21541694583030954,Exploratory
5605,1263.2979166879811,0.716651124406314,NA,p,2022-03-18T00:53:00Z,NA,NA,NA,NA,NA,-721.7661709262593,345.5347083520145,45.65084884205331,694.9172612620872,45.65084884205331,694.9172612620872,800.2128717844182,420251.98934844875,7373273.348824553,15234.345946278027,Exploratory,0.0011045030564698134,0.4986535397656388,0.5002419571778914,Transit
5605,1754.547503680728,0.0978345704795052,NA,p,2022-03-18T01:53:00Z,NA,NA,NA,NA,NA,-1579.3715810729066,254.7155488115364,517.6108576913741,661.9289992136619,517.6108576913741,661.9289992136619,1599.7795479087408,419022.8967760106,7373565.330116224,15151.590439661553,Transit,1.588902378869807e-5,0.17684875678534223,0.8231353541908691,Transit
5605,1897.4956325730004,0.0213609225195315,NA,p,2022-03-18T02:53:00Z,NA,NA,NA,NA,NA,-1844.5806452728568,223.9700769428422,823.4160552236033,633.3948215765582,823.4160552236033,633.3948215765582,1858.1281851048414,417284.4080420197,7373802.171549379,15039.527690862185,Transit,4.66615773310913e-5,0.15911318386604542,0.8408401545566234,Transit
5605,1897.3497609292233,0.0094163919218837,NA,p,2022-03-18T03:53:00Z,NA,NA,NA,NA,NA,-1904.5897500244366,208.33129351687697,928.0635754084954,625.0703960355186,928.0635754084954,625.0703960355186,1915.9499063797468,415399.2375395288,7374018.092489012,15107.587441272379,Transit,1.2722980394582958e-7,0.10652957601577256,0.8934702967544235,Transit
5605,1753.634753486834,0.0149202426648793,NA,p,2022-03-18T04:53:00Z,NA,NA,NA,NA,NA,-1848.581559162449,184.55758593440495,853.7669471231596,630.8684490446483,853.7669471231596,630.8684490446483,1857.7715907509744,413512.262521851,7374216.237380336,15393.295678524479,Transit,3.316867282502675e-5,0.14723423633529226,0.8527325949918827,Transit
5605,1255.757173469248,0.0644035382460566,NA,p,2022-03-18T05:53:00Z,NA,NA,NA,NA,NA,-1593.3193758836703,117.31760605731334,584.6768338150572,655.4387843269576,584.6768338150572,655.4387843269576,1597.6326405833563,411765.6784580606,7374373.33275503,15831.035148745466,Transit,8.927553846695256e-5,0.2714724999326651,0.728438224528868,Transit
5605,289.4755699416375,1.04428597265408,NA,p,2022-03-18T06:53:00Z,NA,NA,NA,NA,NA,-759.4447415786966,-93.31749101988385,67.96322535018479,694.5840481899941,67.96322535018479,694.5840481899941,765.1565000977116,410510.32314405567,7374405.099314791,16177.87611824978,Exploratory,0.0072618538617347655,0.7517363531399495,0.2410017929983158,Exploratory
5605,621.1834834289185,1.41195139041758,NA,p,2022-03-18T07:53:00Z,NA,NA,NA,NA,NA,274.628120685467,-354.3665484315127,503.1987678840241,663.0082955740448,503.1987678840241,663.0082955740448,448.32605915616267,410358.5715793877,7374158.588527575,15986.959010453535,Exploratory,0.06733557287725929,0.7362468692806055,0.1964175578421353,Exploratory
5605,806.8943321198376,0.103160732215664,NA,p,2022-03-18T08:53:00Z,NA,NA,NA,NA,NA,603.9556057028764,-440.94397044772495,815.9197264437231,633.5534705137366,815.9197264437231,633.5534705137366,747.7927244458402,410829.38824584533,7373753.37181189,15462.331038296888,Exploratory,0.06078209944927053,0.6162089383454348,0.3230089622052946,Exploratory
5605,863.468582856016,-0.00263857789506905,NA,p,2022-03-18T09:53:00Z,NA,NA,NA,NA,NA,699.6791965813321,-477.1266040890641,925.5971045762838,624.7271404381275,925.5971045762838,624.7271404381275,846.8770716333398,411491.91389251215,7373292.787150057,14842.99243482139,Exploratory,0.014798717599966387,0.6132160875502631,0.3719851948497705,Exploratory
5605,874.8197467893572,-0.0822683729353052,NA,p,2022-03-18T10:53:00Z,NA,NA,NA,NA,NA,704.0587197540708,-516.6873504186551,855.5197250794397,630.230116703415,855.5197250794397,630.230116703415,873.3066465706025,412199.58862125117,7372798.040273479,14199.553525852692,Exploratory,0.013278249862419052,0.6353988181631244,0.35132293197445663,Exploratory
5605,903.2663049011304,-0.28030903552366,NA,p,2022-03-18T11:53:00Z,NA,NA,NA,NA,NA,623.6028132767342,-618.4195001474885,590.7173605033121,654.4906416443248,590.7173605033121,654.4906416443248,878.2500480440219,412872.95094216825,7372239.566662516,13523.499396164294,Transit,0.12022998744877422,0.47964213986025644,0.4001278726909693,Unclassified
5605,1175.1664069716485,-0.49263448127051,NA,p,2022-03-18T12:53:00Z,NA,NA,NA,NA,NA,338.7417536782531,-933.5125127420413,78.98734075787081,694.2305092690756,78.98734075787081,694.2305092690756,993.0717935431345,413381.54590454634,7371493.094170181,12707.056596934432,Transit,0.0010897906267168572,0.4297662037577378,0.5691440056155453,Transit
5605,1413.4261785583924,-0.175514851529191,NA,p,2022-03-18T13:53:00Z,NA,NA,NA,NA,NA,-28.60035235008837,-1334.6949344184063,496.1532021462726,664.0067770738489,496.1532021462726,664.0067770738489,1335.001328881999,413505.23984735133,7370324.455692042,11532.71156829985,Transit,2.1609049514869453e-4,0.2848132959021867,0.7149706136026647,Transit
5605,1487.5074173236908,-0.0435895875456174,NA,p,2022-03-18T14:53:00Z,NA,NA,NA,NA,NA,-146.90358961073096,-1459.8339146412602,813.2890015240584,634.2649288743625,813.2890015240584,634.2649288743625,1467.206775808149,413406.2919865527,7368914.497223477,10156.224398686814,Transit,3.4391308248136566e-5,0.2145972195299665,0.7853683891617854,Transit
5605,1485.1692309161392,-0.0138593687048334,NA,p,2022-03-18T15:53:00Z,NA,NA,NA,NA,NA,-183.24222950248344,-1485.3565925939092,927.151012510907,625.1479824809483,927.151012510907,625.1479824809483,1496.6168253214412,413237.59665716096,7367436.586467567,8740.207951439983,Transit,5.575564989890963e-5,0.2316844233232273,0.7682598210268738,Transit
5605,1401.2916137745722,-0.00808403375860567,NA,p,2022-03-18T16:53:00Z,NA,NA,NA,NA,NA,-191.62102212278603,-1449.193552600813,861.8735406079015,630.216629421979,861.8735406079015,630.216629421979,1461.8072954459992,413048.73261424137,7365963.474788925,7362.857861477901,Transit,0.00030119921981876393,0.37568432133727875,0.6240144794429024,Transit
5605,1111.2819197070412,-0.0190984860676593,NA,p,2022-03-18T17:53:00Z,NA,NA,NA,NA,NA,-184.49212866769963,-1297.6010127425452,603.5072493350847,653.6283347591351,603.5072493350847,653.6283347591351,1310.6508817418992,412859.3048346135,7364575.045711463,6115.397019248741,Exploratory,0.0026694210890565095,0.49989564140542325,0.49743493750552026,Unclassified
